timestamp,PM25,PM10,NO2,hour_x,day_x,month_x,weekday_x,traffic_count,hour_y,day_y,month_y,weekday_y,temperature,humidity,wind_speed,hour,day,month,weekday,is_weekend,congestion_level,pollution_level,high_wind,high_humidity,high_temp,traffic_pm25_interaction,traffic_temp_interaction,weather_pollution_interaction,AQI
2024-01-19 05:00:00,55.8,64.36,125.8,5,19,1,Friday,218,5,19,1,Friday,26.4,75.9,9.1,5,19,1,Friday,0,Low,Moderate,1,0,1,12164.4,5755.2,507.78,100
2024-01-19 06:00:00,67.48,64.64,96.47,6,19,1,Friday,1246,6,19,1,Friday,20.5,34.4,5.6,6,19,1,Friday,0,Medium,High,0,0,0,84080.08,25543.0,377.888,150
2024-01-19 07:00:00,47.58,100.43,131.79,7,19,1,Friday,1635,7,19,1,Friday,11.5,95.7,9.8,7,19,1,Friday,0,High,Moderate,1,1,0,77793.3,18802.5,466.284,100
2024-01-19 08:00:00,62.96,79.86,121.79,8,19,1,Friday,1058,8,19,1,Friday,23.8,87.1,2.2,8,19,1,Friday,0,Medium,High,0,1,0,66611.68000000001,25180.4,138.512,150
2024-01-19 09:00:00,82.89,46.96,122.6,9,19,1,Friday,673,9,19,1,Friday,11.8,89.0,3.5,9,19,1,Friday,0,Low,High,0,1,0,55784.97,7941.400000000001,290.115,150
2024-01-19 10:00:00,68.82,118.45,37.23,10,19,1,Friday,1688,10,19,1,Friday,23.8,95.8,8.1,10,19,1,Friday,0,High,High,1,1,0,116168.15999999999,40174.4,557.4419999999999,150
2024-01-19 11:00:00,89.88,70.27,90.12,11,19,1,Friday,887,11,19,1,Friday,20.1,47.3,5.0,11,19,1,Friday,0,Medium,High,0,0,0,79723.56,17828.7,449.4,150
2024-01-19 12:00:00,53.16,38.82,137.44,12,19,1,Friday,429,12,19,1,Friday,18.1,85.5,10.8,12,19,1,Friday,0,Low,Moderate,1,1,0,22805.64,7764.900000000001,574.128,100
2024-01-19 13:00:00,47.85,98.4,30.49,13,19,1,Friday,735,13,19,1,Friday,23.3,75.7,1.2,13,19,1,Friday,0,Low,Moderate,0,0,0,35169.75,17125.5,57.42,100
2024-01-19 14:00:00,26.79,53.45,132.23,14,19,1,Friday,1270,14,19,1,Friday,27.2,70.4,3.6,14,19,1,Friday,0,Medium,Good,0,0,1,34023.299999999996,34544.0,96.444,50
2024-01-19 15:00:00,42.3,113.84,92.25,15,19,1,Friday,1669,15,19,1,Friday,30.6,44.0,2.5,15,19,1,Friday,0,High,Moderate,0,0,1,70598.7,51071.4,105.75,100
2024-01-19 16:00:00,86.49,94.45,81.22,16,19,1,Friday,1193,16,19,1,Friday,6.4,66.5,11.2,16,19,1,Friday,0,Medium,High,1,0,0,103182.56999999999,7635.200000000001,968.6879999999999,150
2024-01-19 17:00:00,81.52,50.75,39.21,17,19,1,Friday,519,17,19,1,Friday,14.7,74.5,10.7,17,19,1,Friday,0,Low,High,1,0,0,42308.88,7629.299999999999,872.2639999999999,150
2024-01-19 18:00:00,89.94,45.09,101.7,18,19,1,Friday,957,18,19,1,Friday,15.4,42.7,6.2,18,19,1,Friday,0,Medium,High,0,0,0,86072.58,14737.800000000001,557.628,150
2024-01-19 19:00:00,11.58,115.85,109.09,19,19,1,Friday,1742,19,19,1,Friday,26.5,52.8,5.9,19,19,1,Friday,0,High,Good,0,0,1,20172.36,46163.0,68.322,50
2024-01-19 20:00:00,78.19,51.48,21.08,20,19,1,Friday,581,20,19,1,Friday,14.2,58.5,2.4,20,19,1,Friday,0,Low,High,0,0,0,45428.39,8250.199999999999,187.65599999999998,150
2024-01-19 21:00:00,83.1,94.49,31.02,21,19,1,Friday,265,21,19,1,Friday,33.8,64.1,3.9,21,19,1,Friday,0,Low,High,0,0,1,22021.5,8957.0,324.09,150
2024-01-19 22:00:00,10.46,27.26,121.35,22,19,1,Friday,1792,22,19,1,Friday,7.4,91.6,9.6,22,19,1,Friday,0,High,Good,1,1,0,18744.32,13260.800000000001,100.41600000000001,50
2024-01-19 23:00:00,18.07,100.64,146.94,23,19,1,Friday,981,23,19,1,Friday,5.1,30.0,10.5,23,19,1,Friday,0,Medium,Good,1,0,0,17726.670000000002,5003.099999999999,189.735,50
2024-01-20 00:00:00,78.74,74.31,49.63,0,20,1,Saturday,591,0,20,1,Saturday,9.6,77.6,4.6,0,20,1,Saturday,1,Low,High,0,0,0,46535.34,5673.599999999999,362.20399999999995,150
2024-01-20 01:00:00,47.16,116.13,16.29,1,20,1,Saturday,414,1,20,1,Saturday,15.1,83.0,5.7,1,20,1,Saturday,1,Low,Moderate,0,1,0,19524.239999999998,6251.4,268.812,100
2024-01-20 02:00:00,86.37,51.37,27.43,2,20,1,Saturday,1699,2,20,1,Saturday,9.5,30.7,0.7,2,20,1,Saturday,1,High,High,0,0,0,146742.63,16140.5,60.458999999999996,150
2024-01-20 03:00:00,15.57,101.19,70.88,3,20,1,Saturday,1221,3,20,1,Saturday,16.0,90.3,4.9,3,20,1,Saturday,1,Medium,Good,0,1,0,19010.97,19536.0,76.293,50
2024-01-20 04:00:00,58.92,118.15,81.99,4,20,1,Saturday,423,4,20,1,Saturday,30.1,64.5,6.8,4,20,1,Saturday,1,Low,Moderate,0,0,1,24923.16,12732.300000000001,400.656,100
2024-01-20 05:00:00,49.77,21.25,131.03,5,20,1,Saturday,1195,5,20,1,Saturday,6.0,43.5,7.9,5,20,1,Saturday,1,Medium,Moderate,0,0,0,59475.15,7170.0,393.18300000000005,100
2024-01-20 06:00:00,61.67,60.37,127.43,6,20,1,Saturday,1936,6,20,1,Saturday,25.9,64.8,6.9,6,20,1,Saturday,1,High,High,0,0,1,119393.12000000001,50142.399999999994,425.523,150
2024-01-20 07:00:00,14.11,79.65,127.47,7,20,1,Saturday,389,7,20,1,Saturday,15.8,89.6,10.3,7,20,1,Saturday,1,Low,Good,1,1,0,5488.79,6146.200000000001,145.333,50
2024-01-20 08:00:00,80.6,119.64,18.91,8,20,1,Saturday,1887,8,20,1,Saturday,23.2,28.3,6.6,8,20,1,Saturday,1,High,High,0,0,0,152092.19999999998,43778.4,531.9599999999999,150
2024-01-20 09:00:00,23.73,51.01,94.8,9,20,1,Saturday,274,9,20,1,Saturday,10.6,67.5,4.5,9,20,1,Saturday,1,Low,Good,0,0,0,6502.02,2904.4,106.785,50
2024-01-20 10:00:00,48.51,105.64,121.98,10,20,1,Saturday,1314,10,20,1,Saturday,21.1,42.4,0.7,10,20,1,Saturday,1,Medium,Moderate,0,0,0,63742.14,27725.4,33.956999999999994,100
2024-01-20 11:00:00,17.23,95.52,132.35,11,20,1,Saturday,1970,11,20,1,Saturday,33.8,55.8,8.4,11,20,1,Saturday,1,High,Good,1,0,1,33943.1,66586.0,144.732,50
2024-01-20 12:00:00,80.8,61.36,142.76,12,20,1,Saturday,1899,12,20,1,Saturday,18.1,72.0,5.4,12,20,1,Saturday,1,High,High,0,0,0,153439.19999999998,34371.9,436.32,150
2024-01-20 13:00:00,54.25,33.91,42.57,13,20,1,Saturday,446,13,20,1,Saturday,11.5,63.4,8.0,13,20,1,Saturday,1,Low,Moderate,0,0,0,24195.5,5129.0,434.0,100
2024-01-20 14:00:00,13.66,64.56,62.09,14,20,1,Saturday,589,14,20,1,Saturday,17.5,41.3,4.9,14,20,1,Saturday,1,Low,Good,0,0,0,8045.74,10307.5,66.93400000000001,50
2024-01-20 15:00:00,75.61,39.61,23.42,15,20,1,Saturday,1213,15,20,1,Saturday,29.3,67.7,1.7,15,20,1,Saturday,1,Medium,High,0,0,1,91714.93,35540.9,128.537,150
2024-01-20 16:00:00,82.17,77.69,113.25,16,20,1,Saturday,873,16,20,1,Saturday,33.8,81.9,10.5,16,20,1,Saturday,1,Medium,High,1,1,1,71734.41,29507.399999999998,862.785,150
2024-01-20 17:00:00,16.74,97.4,111.62,17,20,1,Saturday,434,17,20,1,Saturday,22.9,43.0,1.2,17,20,1,Saturday,1,Low,Good,0,0,0,7265.159999999999,9938.599999999999,20.087999999999997,50
2024-01-20 18:00:00,27.06,23.23,119.86,18,20,1,Saturday,777,18,20,1,Saturday,10.7,71.8,9.2,18,20,1,Saturday,1,Low,Good,1,0,0,21025.62,8313.9,248.95199999999997,50
2024-01-20 19:00:00,46.9,91.39,58.9,19,20,1,Saturday,593,19,20,1,Saturday,31.9,88.8,0.9,19,20,1,Saturday,1,Low,Moderate,0,1,1,27811.7,18916.7,42.21,100
2024-01-20 20:00:00,55.14,30.74,121.93,20,20,1,Saturday,980,20,20,1,Saturday,14.6,97.8,9.1,20,20,1,Saturday,1,Medium,Moderate,1,1,0,54037.2,14308.0,501.774,100
2024-01-20 21:00:00,10.15,32.37,45.75,21,20,1,Saturday,1324,21,20,1,Saturday,5.4,31.5,8.8,21,20,1,Saturday,1,Medium,Good,1,0,0,13438.6,7149.6,89.32000000000001,50
2024-01-20 22:00:00,85.89,75.46,34.13,22,20,1,Saturday,709,22,20,1,Saturday,14.7,68.7,7.1,22,20,1,Saturday,1,Low,High,0,0,0,60896.01,10422.3,609.819,150
2024-01-20 23:00:00,57.59,48.7,95.92,23,20,1,Saturday,1329,23,20,1,Saturday,29.8,53.3,11.7,23,20,1,Saturday,1,Medium,Moderate,1,0,1,76537.11,39604.200000000004,673.803,100
2024-01-21 00:00:00,48.83,120.0,19.38,0,21,1,Sunday,439,0,21,1,Sunday,19.8,94.8,10.0,0,21,1,Sunday,1,Low,Moderate,1,1,0,21436.37,8692.2,488.29999999999995,100
2024-01-21 01:00:00,36.12,41.42,62.8,1,21,1,Sunday,1629,1,21,1,Sunday,20.5,70.8,11.3,1,21,1,Sunday,1,High,Moderate,1,0,0,58839.479999999996,33394.5,408.156,100
2024-01-21 02:00:00,28.76,32.38,70.07,2,21,1,Sunday,1209,2,21,1,Sunday,7.8,36.6,0.5,2,21,1,Sunday,1,Medium,Good,0,0,0,34770.840000000004,9430.199999999999,14.38,50
2024-01-21 03:00:00,39.2,51.88,97.49,3,21,1,Sunday,386,3,21,1,Sunday,26.8,63.2,6.6,3,21,1,Sunday,1,Low,Moderate,0,0,1,15131.2,10344.800000000001,258.72,100
2024-01-21 04:00:00,72.64,39.57,135.83,4,21,1,Sunday,1942,4,21,1,Sunday,12.6,53.1,10.6,4,21,1,Sunday,1,High,High,1,0,0,141066.88,24469.2,769.9839999999999,150
2024-01-21 05:00:00,72.25,89.38,85.56,5,21,1,Sunday,526,5,21,1,Sunday,21.4,32.9,1.6,5,21,1,Sunday,1,Low,High,0,0,0,38003.5,11256.4,115.60000000000001,150
2024-01-21 06:00:00,30.83,47.13,96.29,6,21,1,Sunday,519,6,21,1,Sunday,21.3,48.8,7.2,6,21,1,Sunday,1,Low,Moderate,0,0,0,16000.769999999999,11054.7,221.976,100
2024-01-21 07:00:00,65.48,78.87,71.67,7,21,1,Sunday,1839,7,21,1,Sunday,13.8,44.4,6.2,7,21,1,Sunday,1,High,High,0,0,0,120417.72,25378.2,405.97600000000006,150
2024-01-21 08:00:00,83.03,114.93,96.31,8,21,1,Sunday,510,8,21,1,Sunday,31.6,72.7,6.3,8,21,1,Sunday,1,Low,High,0,0,1,42345.3,16116.0,523.0889999999999,150
2024-01-21 09:00:00,59.51,36.76,113.65,9,21,1,Sunday,1744,9,21,1,Sunday,6.4,70.5,8.5,9,21,1,Sunday,1,High,Moderate,1,0,0,103785.44,11161.6,505.835,100
2024-01-21 10:00:00,48.93,107.41,58.0,10,21,1,Sunday,1171,10,21,1,Sunday,12.9,52.6,4.1,10,21,1,Sunday,1,Medium,Moderate,0,0,0,57297.03,15105.9,200.61299999999997,100
2024-01-21 11:00:00,55.41,41.94,149.13,11,21,1,Sunday,1527,11,21,1,Sunday,22.8,30.8,11.3,11,21,1,Sunday,1,High,Moderate,1,0,0,84611.06999999999,34815.6,626.133,100
2024-01-21 12:00:00,65.17,108.25,19.38,12,21,1,Sunday,722,12,21,1,Sunday,20.5,85.2,9.4,12,21,1,Sunday,1,Low,High,1,1,0,47052.74,14801.0,612.5980000000001,150
2024-01-21 13:00:00,15.14,71.99,66.3,13,21,1,Sunday,1060,13,21,1,Sunday,10.1,30.0,4.8,13,21,1,Sunday,1,Medium,Good,0,0,0,16048.400000000001,10706.0,72.672,50
2024-01-21 14:00:00,18.88,76.47,96.68,14,21,1,Sunday,1766,14,21,1,Sunday,16.4,55.3,3.3,14,21,1,Sunday,1,High,Good,0,0,0,33342.08,28962.399999999998,62.303999999999995,50
2024-01-21 15:00:00,12.59,102.56,107.42,15,21,1,Sunday,1787,15,21,1,Sunday,29.4,76.8,1.0,15,21,1,Sunday,1,High,Good,0,0,1,22498.329999999998,52537.799999999996,12.59,50
2024-01-21 16:00:00,10.16,44.83,76.97,16,21,1,Sunday,1207,16,21,1,Sunday,31.3,97.6,7.3,16,21,1,Sunday,1,Medium,Good,0,1,1,12263.12,37779.1,74.16799999999999,50
2024-01-21 17:00:00,75.48,82.01,59.14,17,21,1,Sunday,1470,17,21,1,Sunday,10.5,85.1,8.9,17,21,1,Sunday,1,High,High,1,1,0,110955.6,15435.0,671.772,150
2024-01-21 18:00:00,69.22,39.84,91.55,18,21,1,Sunday,1831,18,21,1,Sunday,23.0,44.9,9.8,18,21,1,Sunday,1,High,High,1,0,0,126741.81999999999,42113.0,678.356,150
2024-01-21 19:00:00,76.98,68.18,19.91,19,21,1,Sunday,366,19,21,1,Sunday,29.0,50.0,2.5,19,21,1,Sunday,1,Low,High,0,0,1,28174.68,10614.0,192.45000000000002,150
2024-01-21 20:00:00,46.94,71.03,109.87,20,21,1,Sunday,587,20,21,1,Sunday,7.6,92.7,6.6,20,21,1,Sunday,1,Low,Moderate,0,1,0,27553.78,4461.2,309.804,100
2024-01-21 21:00:00,68.47,82.24,94.26,21,21,1,Sunday,1011,21,21,1,Sunday,19.7,81.4,6.9,21,21,1,Sunday,1,Medium,High,0,1,0,69223.17,19916.7,472.44300000000004,150
2024-01-21 22:00:00,60.5,99.96,20.23,22,21,1,Sunday,636,22,21,1,Sunday,10.4,94.5,1.0,22,21,1,Sunday,1,Low,High,0,1,0,38478.0,6614.400000000001,60.5,150
2024-01-21 23:00:00,55.7,97.04,79.74,23,21,1,Sunday,1007,23,21,1,Sunday,19.9,54.4,11.9,23,21,1,Sunday,1,Medium,Moderate,1,0,0,56089.9,20039.3,662.83,100
2024-01-22 00:00:00,19.41,109.25,60.95,0,22,1,Monday,621,0,22,1,Monday,11.6,75.1,2.8,0,22,1,Monday,0,Low,Good,0,0,0,12053.61,7203.599999999999,54.348,50
2024-01-22 01:00:00,20.47,68.43,33.86,1,22,1,Monday,588,1,22,1,Monday,27.0,69.0,2.8,1,22,1,Monday,0,Low,Good,0,0,1,12036.359999999999,15876.0,57.315999999999995,50
2024-01-22 02:00:00,86.72,112.98,138.98,2,22,1,Monday,250,2,22,1,Monday,17.6,55.2,2.4,2,22,1,Monday,0,Low,High,0,0,0,21680.0,4400.0,208.128,150
2024-01-22 03:00:00,81.52,100.3,43.74,3,22,1,Monday,1201,3,22,1,Monday,26.3,37.3,8.8,3,22,1,Monday,0,Medium,High,1,0,1,97905.51999999999,31586.3,717.376,150
2024-01-22 04:00:00,33.14,65.19,64.19,4,22,1,Monday,1698,4,22,1,Monday,17.5,50.7,3.9,4,22,1,Monday,0,High,Moderate,0,0,0,56271.72,29715.0,129.246,100
2024-01-22 05:00:00,29.23,119.02,126.57,5,22,1,Monday,1231,5,22,1,Monday,16.6,94.6,8.5,5,22,1,Monday,0,Medium,Good,1,1,0,35982.13,20434.600000000002,248.455,50
2024-01-22 06:00:00,27.45,107.7,135.75,6,22,1,Monday,872,6,22,1,Monday,6.9,34.2,3.6,6,22,1,Monday,0,Medium,Good,0,0,0,23936.399999999998,6016.8,98.82,50
2024-01-22 07:00:00,16.32,26.17,113.86,7,22,1,Monday,818,7,22,1,Monday,20.4,32.5,6.2,7,22,1,Monday,0,Medium,Good,0,0,0,13349.76,16687.199999999997,101.18400000000001,50
2024-01-22 08:00:00,39.8,23.3,100.77,8,22,1,Monday,1085,8,22,1,Monday,7.4,43.3,11.1,8,22,1,Monday,0,Medium,Moderate,1,0,0,43183.0,8029.0,441.78,100
2024-01-22 09:00:00,20.96,113.65,83.08,9,22,1,Monday,1674,9,22,1,Monday,21.0,49.4,1.1,9,22,1,Monday,0,High,Good,0,0,0,35087.04,35154.0,23.056000000000004,50
2024-01-22 10:00:00,74.72,42.34,73.01,10,22,1,Monday,1479,10,22,1,Monday,6.4,84.1,4.1,10,22,1,Monday,0,High,High,0,1,0,110510.88,9465.6,306.352,150
2024-01-22 11:00:00,51.33,42.35,97.49,11,22,1,Monday,736,11,22,1,Monday,27.2,92.7,7.4,11,22,1,Monday,0,Low,Moderate,0,1,1,37778.88,20019.2,379.842,100
2024-01-22 12:00:00,26.44,85.69,129.69,12,22,1,Monday,1729,12,22,1,Monday,11.6,97.9,4.2,12,22,1,Monday,0,High,Good,0,1,0,45714.76,20056.399999999998,111.04800000000002,50
2024-01-22 13:00:00,14.39,100.01,136.75,13,22,1,Monday,1611,13,22,1,Monday,25.1,26.9,1.4,13,22,1,Monday,0,High,Good,0,0,1,23182.29,40436.100000000006,20.146,50
2024-01-22 14:00:00,83.77,114.76,111.27,14,22,1,Monday,503,14,22,1,Monday,5.1,33.4,11.3,14,22,1,Monday,0,Low,High,1,0,0,42136.31,2565.2999999999997,946.601,150
2024-01-22 15:00:00,24.42,103.19,88.32,15,22,1,Monday,1563,15,22,1,Monday,8.4,47.5,10.8,15,22,1,Monday,0,High,Good,1,0,0,38168.46,13129.2,263.73600000000005,50
2024-01-22 16:00:00,52.54,119.55,33.1,16,22,1,Monday,247,16,22,1,Monday,34.2,97.8,11.7,16,22,1,Monday,0,Low,Moderate,1,1,1,12977.38,8447.400000000001,614.718,100
2024-01-22 17:00:00,14.26,112.82,32.03,17,22,1,Monday,1752,17,22,1,Monday,5.6,37.0,8.8,17,22,1,Monday,0,High,Good,1,0,0,24983.52,9811.199999999999,125.48800000000001,50
2024-01-22 18:00:00,28.73,91.29,81.94,18,22,1,Monday,980,18,22,1,Monday,34.6,67.8,2.7,18,22,1,Monday,0,Medium,Good,0,0,1,28155.4,33908.0,77.57100000000001,50
2024-01-22 19:00:00,89.12,55.2,40.21,19,22,1,Monday,1361,19,22,1,Monday,31.5,57.0,2.9,19,22,1,Monday,0,Medium,High,0,0,1,121292.32,42871.5,258.448,150
2024-01-22 20:00:00,25.49,34.92,23.12,20,22,1,Monday,1282,20,22,1,Monday,27.0,84.7,4.8,20,22,1,Monday,0,Medium,Good,0,1,1,32678.179999999997,34614.0,122.35199999999999,50
2024-01-22 21:00:00,37.99,102.04,118.8,21,22,1,Monday,1984,21,22,1,Monday,6.4,79.4,4.9,21,22,1,Monday,0,High,Moderate,0,0,0,75372.16,12697.6,186.151,100
2024-01-22 22:00:00,59.83,61.13,64.49,22,22,1,Monday,478,22,22,1,Monday,34.4,51.4,1.5,22,22,1,Monday,0,Low,Moderate,0,0,1,28598.739999999998,16443.2,89.745,100
2024-01-22 23:00:00,86.29,94.57,102.57,23,22,1,Monday,1022,23,22,1,Monday,14.4,66.7,11.3,23,22,1,Monday,0,Medium,High,1,0,0,88188.38,14716.800000000001,975.0770000000001,150
2024-01-23 00:00:00,53.24,35.99,78.84,0,23,1,Tuesday,1059,0,23,1,Tuesday,24.5,52.2,5.6,0,23,1,Tuesday,0,Medium,Moderate,0,0,0,56381.16,25945.5,298.144,100
2024-01-23 01:00:00,11.63,60.48,129.75,1,23,1,Tuesday,564,1,23,1,Tuesday,13.6,67.4,1.0,1,23,1,Tuesday,0,Low,Good,0,0,0,6559.320000000001,7670.4,11.63,50
2024-01-23 02:00:00,41.73,114.25,41.97,2,23,1,Tuesday,1653,2,23,1,Tuesday,10.6,39.5,1.4,2,23,1,Tuesday,0,High,Moderate,0,0,0,68979.68999999999,17521.8,58.42199999999999,100
2024-01-23 03:00:00,17.46,81.08,112.22,3,23,1,Tuesday,1900,3,23,1,Tuesday,25.8,89.7,11.4,3,23,1,Tuesday,0,High,Good,1,1,1,33174.0,49020.0,199.044,50
2024-01-23 04:00:00,18.67,27.65,144.38,4,23,1,Tuesday,892,4,23,1,Tuesday,5.8,62.8,6.2,4,23,1,Tuesday,0,Medium,Good,0,0,0,16653.640000000003,5173.599999999999,115.75400000000002,50
2024-01-23 05:00:00,33.01,25.05,146.89,5,23,1,Tuesday,674,5,23,1,Tuesday,31.1,95.7,9.7,5,23,1,Tuesday,0,Low,Moderate,1,1,1,22248.739999999998,20961.4,320.19699999999995,100
2024-01-23 06:00:00,54.84,56.97,95.99,6,23,1,Tuesday,1485,6,23,1,Tuesday,26.9,70.2,3.7,6,23,1,Tuesday,0,High,Moderate,0,0,1,81437.40000000001,39946.5,202.90800000000002,100
2024-01-23 07:00:00,65.87,92.22,73.82,7,23,1,Tuesday,397,7,23,1,Tuesday,21.5,86.7,0.7,7,23,1,Tuesday,0,Low,High,0,1,0,26150.390000000003,8535.5,46.109,150
2024-01-23 08:00:00,53.12,93.02,113.04,8,23,1,Tuesday,1701,8,23,1,Tuesday,6.5,61.7,5.7,8,23,1,Tuesday,0,High,Moderate,0,0,0,90357.12,11056.5,302.784,100
2024-01-23 09:00:00,29.37,48.99,26.14,9,23,1,Tuesday,406,9,23,1,Tuesday,28.5,94.1,1.1,9,23,1,Tuesday,0,Low,Good,0,1,1,11924.220000000001,11571.0,32.307,50
2024-01-23 10:00:00,46.59,68.74,128.83,10,23,1,Tuesday,887,10,23,1,Tuesday,17.7,83.3,3.3,10,23,1,Tuesday,0,Medium,Moderate,0,1,0,41325.33,15699.9,153.747,100
2024-01-23 11:00:00,12.21,56.68,29.84,11,23,1,Tuesday,1626,11,23,1,Tuesday,25.7,65.8,10.7,11,23,1,Tuesday,0,High,Good,1,0,1,19853.460000000003,41788.2,130.647,50
2024-01-23 12:00:00,39.29,91.87,112.47,12,23,1,Tuesday,1256,12,23,1,Tuesday,13.7,70.0,9.3,12,23,1,Tuesday,0,Medium,Moderate,1,0,0,49348.24,17207.2,365.39700000000005,100
2024-01-23 13:00:00,53.24,112.21,51.91,13,23,1,Tuesday,434,13,23,1,Tuesday,23.3,70.5,9.5,13,23,1,Tuesday,0,Low,Moderate,1,0,0,23106.16,10112.2,505.78000000000003,100
2024-01-23 14:00:00,74.43,119.63,124.65,14,23,1,Tuesday,966,14,23,1,Tuesday,6.0,63.6,1.9,14,23,1,Tuesday,0,Medium,High,0,0,0,71899.38,5796.0,141.417,150
2024-01-23 15:00:00,54.17,108.0,149.13,15,23,1,Tuesday,474,15,23,1,Tuesday,20.3,86.8,5.2,15,23,1,Tuesday,0,Low,Moderate,0,1,0,25676.58,9622.2,281.684,100
2024-01-23 16:00:00,60.25,26.17,97.64,16,23,1,Tuesday,375,16,23,1,Tuesday,9.9,75.0,1.2,16,23,1,Tuesday,0,Low,High,0,0,0,22593.75,3712.5,72.3,150
2024-01-23 17:00:00,33.25,31.65,39.93,17,23,1,Tuesday,1573,17,23,1,Tuesday,28.7,91.7,11.0,17,23,1,Tuesday,0,High,Moderate,1,1,1,52302.25,45145.1,365.75,100
2024-01-23 18:00:00,35.2,31.19,30.43,18,23,1,Tuesday,1307,18,23,1,Tuesday,34.3,48.9,7.5,18,23,1,Tuesday,0,Medium,Moderate,0,0,1,46006.4,44830.1,264.0,100
2024-01-23 19:00:00,31.25,116.67,142.16,19,23,1,Tuesday,1746,19,23,1,Tuesday,15.4,62.5,6.1,19,23,1,Tuesday,0,High,Moderate,0,0,0,54562.5,26888.4,190.625,100
2024-01-23 20:00:00,86.21,76.42,20.22,20,23,1,Tuesday,249,20,23,1,Tuesday,19.0,49.5,11.9,20,23,1,Tuesday,0,Low,High,1,0,0,21466.289999999997,4731.0,1025.899,150
2024-01-23 21:00:00,21.49,46.69,133.66,21,23,1,Tuesday,527,21,23,1,Tuesday,30.9,43.8,6.1,21,23,1,Tuesday,0,Low,Good,0,0,1,11325.23,16284.3,131.08899999999997,50
2024-01-23 22:00:00,17.34,55.6,27.58,22,23,1,Tuesday,1961,22,23,1,Tuesday,8.5,86.3,9.8,22,23,1,Tuesday,0,High,Good,1,1,0,34003.74,16668.5,169.93200000000002,50
2024-01-23 23:00:00,35.67,23.88,116.28,23,23,1,Tuesday,923,23,23,1,Tuesday,10.4,96.7,4.9,23,23,1,Tuesday,0,Medium,Moderate,0,1,0,32923.41,9599.2,174.78300000000002,100
2024-01-24 00:00:00,22.49,78.09,148.23,0,24,1,Wednesday,1031,0,24,1,Wednesday,15.8,47.1,10.5,0,24,1,Wednesday,0,Medium,Good,1,0,0,23187.19,16289.800000000001,236.14499999999998,50
2024-01-24 01:00:00,75.73,66.85,116.59,1,24,1,Wednesday,388,1,24,1,Wednesday,30.1,95.4,10.5,1,24,1,Wednesday,0,Low,High,1,1,1,29383.24,11678.800000000001,795.1650000000001,150
2024-01-24 02:00:00,77.77,56.66,77.39,2,24,1,Wednesday,1743,2,24,1,Wednesday,6.9,26.3,6.0,2,24,1,Wednesday,0,High,High,0,0,0,135553.11,12026.7,466.62,150
2024-01-24 03:00:00,63.52,50.44,29.48,3,24,1,Wednesday,449,3,24,1,Wednesday,25.4,90.6,9.1,3,24,1,Wednesday,0,Low,High,1,1,1,28520.480000000003,11404.599999999999,578.032,150
2024-01-24 04:00:00,51.95,28.95,38.95,4,24,1,Wednesday,945,4,24,1,Wednesday,8.9,43.3,9.1,4,24,1,Wednesday,0,Medium,Moderate,1,0,0,49092.75,8410.5,472.745,100
2024-01-24 05:00:00,84.02,81.33,85.69,5,24,1,Wednesday,1423,5,24,1,Wednesday,29.1,94.5,7.7,5,24,1,Wednesday,0,High,High,0,1,1,119560.45999999999,41409.3,646.954,150
2024-01-24 06:00:00,36.54,110.6,75.59,6,24,1,Wednesday,1797,6,24,1,Wednesday,6.6,52.8,11.3,6,24,1,Wednesday,0,High,Moderate,1,0,0,65662.38,11860.199999999999,412.90200000000004,100
2024-01-24 07:00:00,21.59,33.76,22.22,7,24,1,Wednesday,1735,7,24,1,Wednesday,34.3,47.4,9.1,7,24,1,Wednesday,0,High,Good,1,0,1,37458.65,59510.49999999999,196.469,50
2024-01-24 08:00:00,58.85,46.25,36.24,8,24,1,Wednesday,628,8,24,1,Wednesday,17.5,25.0,11.0,8,24,1,Wednesday,0,Low,Moderate,1,0,0,36957.8,10990.0,647.35,100
2024-01-24 09:00:00,13.13,99.47,104.53,9,24,1,Wednesday,1675,9,24,1,Wednesday,5.4,74.4,4.7,9,24,1,Wednesday,0,High,Good,0,0,0,21992.75,9045.0,61.711000000000006,50
2024-01-24 10:00:00,38.04,78.12,100.79,10,24,1,Wednesday,1834,10,24,1,Wednesday,6.6,77.1,4.6,10,24,1,Wednesday,0,High,Moderate,0,0,0,69765.36,12104.4,174.98399999999998,100
2024-01-24 11:00:00,39.28,71.63,43.96,11,24,1,Wednesday,496,11,24,1,Wednesday,20.8,44.7,11.0,11,24,1,Wednesday,0,Low,Moderate,1,0,0,19482.88,10316.800000000001,432.08000000000004,100
2024-01-24 12:00:00,66.67,59.54,86.0,12,24,1,Wednesday,1507,12,24,1,Wednesday,15.0,70.7,9.9,12,24,1,Wednesday,0,High,High,1,0,0,100471.69,22605.0,660.033,150
2024-01-24 13:00:00,27.87,76.24,45.22,13,24,1,Wednesday,1413,13,24,1,Wednesday,11.0,65.2,2.5,13,24,1,Wednesday,0,High,Good,0,0,0,39380.310000000005,15543.0,69.675,50
2024-01-24 14:00:00,44.28,63.38,19.42,14,24,1,Wednesday,1184,14,24,1,Wednesday,8.8,85.8,7.6,14,24,1,Wednesday,0,Medium,Moderate,0,1,0,52427.520000000004,10419.2,336.528,100
